PERCENTAGE OF VISITS FOR INFLUENZA-LIKE-ILLNESS REPORTED BY SENTINEL PROVIDERS
REGION TYPE,REGION,YEAR,WEEK,% WEIGHTED ILI,%UNWEIGHTED ILI,AGE 0-4,AGE 25-49,AGE 25-64,AGE 5-24,AGE 50-64,AGE 65,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS
States,Missouri,2013,16,X,0.901675,X,X,X,X,X,X,63,23,6987
States,Montana,2013,16,X,0.0362056,X,X,X,X,X,X,1,8,2762
States,Nebraska,2013,16,X,2.99728,X,X,X,X,X,X,66,12,2202
States,Nevada,2013,16,X,1.0496,X,X,X,X,X,X,62,18,5907
States,New Hampshire,2013,16,X,0.105597,X,X,X,X,X,X,4,24,3788
States,New Jersey,2013,16,X,0.997195,X,X,X,X,X,X,32,15,3209
States,New Mexico,2013,16,X,1.42792,X,X,X,X,X,X,125,26,8754
States,New York,2013,16,X,1.47142,X,X,X,X,X,X,183,183,12437
States,North Carolina,2013,16,X,0.870942,X,X,X,X,X,X,143,49,16419
States,North Dakota,2013,16,X,5.08475,X,X,X,X,X,X,63,10,1239
States,Ohio,2013,16,X,0.496079,X,X,X,X,X,X,62,44,12498
States,Oklahoma,2013,16,X,1.42429,X,X,X,X,X,X,57,19,4002
States,Oregon,2013,16,X,0.258065,X,X,X,X,X,X,8,12,3100
States,Pennsylvania,2013,16,X,1.05755,X,X,X,X,X,X,154,48,14562
States,Rhode Island,2013,16,X,0.478627,X,X,X,X,X,X,29,20,6059
States,South Carolina,2013,16,X,0.359911,X,X,X,X,X,X,26,16,7224
States,South Dakota,2013,16,X,0.865161,X,X,X,X,X,X,41,19,4739
States,Tennessee,2013,16,X,0.492706,X,X,X,X,X,X,51,52,10351
States,Texas,2013,16,X,2.28962,X,X,X,X,X,X,847,56,36993
States,Utah,2013,16,X,1.39591,X,X,X,X,X,X,232,45,16620
States,Vermont,2013,16,X,3.40541,X,X,X,X,X,X,63,8,1850
States,Virginia,2013,16,X,1.2814,X,X,X,X,X,X,852,92,66490
States,Washington,2013,16,X,0.392157,X,X,X,X,X,X,25,17,6375
States,West Virginia,2013,16,X,0.449787,X,X,X,X,X,X,58,34,12895
States,Wisconsin,2013,16,X,0.506096,X,X,X,X,X,X,22,31,4347
States,Wyoming,2013,16,X,0.270736,X,X,X,X,X,X,11,20,4063
States,Virgin Islands,2013,16,X,0.299401,X,X,X,X,X,X,1,1,334
States,New York City,2013,16,X,1.72304,X,X,X,X,X,X,1685,66,97792
States,Alabama,2013,17,X,0.660815,X,X,X,X,X,X,67,19,10139
States,Alaska,2013,17,X,0.786885,X,X,X,X,X,X,12,8,1525
States,Arizona,2013,17,X,0.959781,X,X,X,X,X,X,168,28,17504
States,Arkansas,2013,17,X,0.533175,X,X,X,X,X,X,9,8,1688
States,California,2013,17,X,1.7337,X,X,X,X,X,X,600,111,34608
States,Colorado,2013,17,X,0.567389,X,X,X,X,X,X,122,11,21502
States,Connecticut,2013,17,X,0.692137,X,X,X,X,X,X,25,17,3612
States,Delaware,2013,17,X,0.0434028,X,X,X,X,X,X,1,8,2304
States,District of Columbia,2013,17,X,5.45455,X,X,X,X,X,X,87,1,1595
States,Florida,2013,17,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2013,17,X,0.631108,X,X,X,X,X,X,175,39,27729
States,Hawaii,2013,17,X,3.50584,X,X,X,X,X,X,42,14,1198
States,Idaho,2013,17,X,0.469484,X,X,X,X,X,X,16,7,3408
States,Illinois,2013,17,X,1.69867,X,X,X,X,X,X,705,79,41503
States,Indiana,2013,17,X,0.608924,X,X,X,X,X,X,58,38,9525
States,Iowa,2013,17,X,0.166945,X,X,X,X,X,X,3,10,1797
States,Kansas,2013,17,X,0.209847,X,X,X,X,X,X,13,29,6195
States,Kentucky,2013,17,X,0.0907441,X,X,X,X,X,X,19,15,20938
States,Louisiana,2013,17,X,1.88561,X,X,X,X,X,X,603,53,31979
States,Maine,2013,17,X,0.914989,X,X,X,X,X,X,55,32,6011
States,Maryland,2013,17,X,1.21983,X,X,X,X,X,X,93,11,7624
States,Massachusetts,2013,17,X,0.870495,X,X,X,X,X,X,236,45,27111
States,Michigan,2013,17,X,1.39788,X,X,X,X,X,X,203,53,14522
States,Minnesota,2013,17,X,0.729927,X,X,X,X,X,X,32,12,4384
States,Mississippi,2013,17,X,2.57813,X,X,X,X,X,X,410,42,15903
States,Missouri,2013,17,X,1.24487,X,X,X,X,X,X,85,22,6828
States,Montana,2013,17,X,0.177054,X,X,X,X,X,X,5,8,2824
States,Nebraska,2013,17,X,2.43995,X,X,X,X,X,X,64,13,2623
States,Nevada,2013,17,X,1.08536,X,X,X,X,X,X,74,19,6818
States,New Hampshire,2013,17,X,0.134862,X,X,X,X,X,X,4,22,2966
States,New Jersey,2013,17,X,1.63898,X,X,X,X,X,X,74,16,4515
States,New Mexico,2013,17,X,1.29135,X,X,X,X,X,X,114,26,8828
States,New York,2013,17,X,1.19106,X,X,X,X,X,X,146,183,12258
States,North Carolina,2013,17,X,0.616857,X,X,X,X,X,X,98,47,15887
States,North Dakota,2013,17,X,4.65919,X,X,X,X,X,X,54,10,1159
States,Ohio,2013,17,X,0.428266,X,X,X,X,X,X,50,42,11675
States,Oklahoma,2013,17,X,1.74512,X,X,X,X,X,X,76,20,4355
States,Oregon,2013,17,X,0.223428,X,X,X,X,X,X,7,12,3133
States,Pennsylvania,2013,17,X,0.915316,X,X,X,X,X,X,135,47,14749
States,Rhode Island,2013,17,X,0.414013,X,X,X,X,X,X,26,20,6280
States,South Carolina,2013,17,X,0.346177,X,X,X,X,X,X,23,15,6644
States,South Dakota,2013,17,X,0.718664,X,X,X,X,X,X,34,19,4731
States,Tennessee,2013,17,X,0.492424,X,X,X,X,X,X,52,52,10560
States,Texas,2013,17,X,2.10066,X,X,X,X,X,X,745,54,35465
States,Utah,2013,17,X,1.48716,X,X,X,X,X,X,264,44,17752
States,Vermont,2013,17,X,2.08828,X,X,X,X,X,X,44,8,2107
States,Virginia,2013,17,X,1.21938,X,X,X,X,X,X,761,87,62409
States,Washington,2013,17,X,0.393999,X,X,X,X,X,X,26,17,6599
States,West Virginia,2013,17,X,0.383848,X,X,X,X,X,X,50,33,13026
States,Wisconsin,2013,17,X,0.337458,X,X,X,X,X,X,15,31,4445
States,Wyoming,2013,17,X,0.0568182,X,X,X,X,X,X,2,19,3520
States,Virgin Islands,2013,17,X,0,X,X,X,X,X,X,0,1,323
States,New York City,2013,17,X,1.64981,X,X,X,X,X,X,1551,59,94011
States,Alabama,2013,18,X,0.739447,X,X,X,X,X,X,72,20,9737
States,Alaska,2013,18,X,0.856164,X,X,X,X,X,X,5,5,584
States,Arizona,2013,18,X,1.18592,X,X,X,X,X,X,186,26,15684
States,Arkansas,2013,18,X,0.265957,X,X,X,X,X,X,4,8,1504
States,California,2013,18,X,1.6856,X,X,X,X,X,X,561,106,33282
States,Colorado,2013,18,X,0.590158,X,X,X,X,X,X,130,11,22028
States,Connecticut,2013,18,X,0.714286,X,X,X,X,X,X,27,21,3780
States,Delaware,2013,18,X,0,X,X,X,X,X,X,0,8,2292
States,District of Columbia,2013,18,X,5.7732,X,X,X,X,X,X,84,1,1455
States,Florida,2013,18,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2013,18,X,0.571364,X,X,X,X,X,X,152,37,26603
States,Hawaii,2013,18,X,2.866,X,X,X,X,X,X,37,15,1291
States,Idaho,2013,18,X,0.387597,X,X,X,X,X,X,12,6,3096
States,Illinois,2013,18,X,1.64719,X,X,X,X,X,X,678,80,41161
States,Indiana,2013,18,X,0.340216,X,X,X,X,X,X,29,37,8524
States,Iowa,2013,18,X,0.277393,X,X,X,X,X,X,6,11,2163
States,Kansas,2013,18,X,0.298706,X,X,X,X,X,X,18,28,6026
States,Kentucky,2013,18,X,0.259621,X,X,X,X,X,X,17,12,6548
States,Louisiana,2013,18,X,1.88421,X,X,X,X,X,X,593,51,31472
States,Maine,2013,18,X,0.736772,X,X,X,X,X,X,44,34,5972
States,Maryland,2013,18,X,1.09759,X,X,X,X,X,X,92,12,8382
States,Massachusetts,2013,18,X,0.942834,X,X,X,X,X,X,253,42,26834
States,Michigan,2013,18,X,0.989528,X,X,X,X,X,X,120,46,12127
States,Minnesota,2013,18,X,0.860737,X,X,X,X,X,X,39,12,4531
States,Mississippi,2013,18,X,2.27837,X,X,X,X,X,X,367,42,16108
States,Missouri,2013,18,X,0.918209,X,X,X,X,X,X,65,23,7079
States,Montana,2013,18,X,0,X,X,X,X,X,X,0,7,2525
States,Nebraska,2013,18,X,2.36794,X,X,X,X,X,X,52,12,2196
States,Nevada,2013,18,X,1.03443,X,X,X,X,X,X,73,20,7057
States,New Hampshire,2013,18,X,0.150966,X,X,X,X,X,X,5,23,3312
States,New Jersey,2013,18,X,1.83739,X,X,X,X,X,X,80,16,4354
States,New Mexico,2013,18,X,1.25528,X,X,X,X,X,X,104,25,8285
States,New York,2013,18,X,0.979474,X,X,X,X,X,X,115,181,11741
States,North Carolina,2013,18,X,0.254987,X,X,X,X,X,X,34,43,13334
States,North Dakota,2013,18,X,4.41413,X,X,X,X,X,X,55,10,1246
States,Ohio,2013,18,X,0.384353,X,X,X,X,X,X,45,44,11708
States,Oklahoma,2013,18,X,0.911162,X,X,X,X,X,X,24,17,2634
States,Oregon,2013,18,X,0.316256,X,X,X,X,X,X,10,13,3162
States,Pennsylvania,2013,18,X,0.8909,X,X,X,X,X,X,126,45,14143
States,Rhode Island,2013,18,X,0.26575,X,X,X,X,X,X,17,20,6397
States,South Carolina,2013,18,X,0.151286,X,X,X,X,X,X,9,14,5949
States,South Dakota,2013,18,X,0.725655,X,X,X,X,X,X,31,18,4272
States,Tennessee,2013,18,X,0.276696,X,X,X,X,X,X,27,49,9758
States,Texas,2013,18,X,1.91757,X,X,X,X,X,X,670,53,34940
States,Utah,2013,18,X,1.53596,X,X,X,X,X,X,274,44,17839
States,Vermont,2013,18,X,2.31701,X,X,X,X,X,X,44,8,1899
States,Virginia,2013,18,X,1.21462,X,X,X,X,X,X,727,83,59854
States,Washington,2013,18,X,0.476996,X,X,X,X,X,X,31,17,6499
States,West Virginia,2013,18,X,0.279864,X,X,X,X,X,X,38,34,13578
States,Wisconsin,2013,18,X,0.270669,X,X,X,X,X,X,11,33,4064
States,Wyoming,2013,18,X,0.156904,X,X,X,X,X,X,6,19,3824
States,Virgin Islands,2013,18,X,0,X,X,X,X,X,X,0,1,354
States,New York City,2013,18,X,1.64971,X,X,X,X,X,X,1597,60,96805
States,Alabama,2013,19,X,0.677577,X,X,X,X,X,X,65,20,9593
States,Alaska,2013,19,X,0.17301,X,X,X,X,X,X,2,5,1156
States,Arizona,2013,19,X,0.84028,X,X,X,X,X,X,126,25,14995
States,Arkansas,2013,19,X,0.118906,X,X,X,X,X,X,1,7,841
States,California,2013,19,X,1.62542,X,X,X,X,X,X,528,107,32484
States,Colorado,2013,19,X,0.583766,X,X,X,X,X,X,126,11,21584
States,Connecticut,2013,19,X,0.502283,X,X,X,X,X,X,11,15,2190
States,Delaware,2013,19,X,0,X,X,X,X,X,X,0,8,2571
States,District of Columbia,2013,19,X,4.74198,X,X,X,X,X,X,68,1,1434
States,Florida,2013,19,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2013,19,X,0.770743,X,X,X,X,X,X,200,36,25949
States,Hawaii,2013,19,X,3.93836,X,X,X,X,X,X,46,14,1168
States,Idaho,2013,19,X,0.129997,X,X,X,X,X,X,4,7,3077
States,Illinois,2013,19,X,1.61373,X,X,X,X,X,X,664,80,41147
States,Indiana,2013,19,X,0.433265,X,X,X,X,X,X,36,38,8309
States,Iowa,2013,19,X,0.255885,X,X,X,X,X,X,5,9,1954
States,Kansas,2013,19,X,0.246144,X,X,X,X,X,X,15,29,6094
States,Kentucky,2013,19,X,0.0453583,X,X,X,X,X,X,3,11,6614
States,Louisiana,2013,19,X,2.06497,X,X,X,X,X,X,642,51,31090
States,Maine,2013,19,X,0.658979,X,X,X,X,X,X,40,34,6070
States,Maryland,2013,19,X,2.70944,X,X,X,X,X,X,87,10,3211
States,Massachusetts,2013,19,X,0.908136,X,X,X,X,X,X,242,40,26648
States,Michigan,2013,19,X,1.32419,X,X,X,X,X,X,166,42,12536
States,Minnesota,2013,19,X,0.509613,X,X,X,X,X,X,22,12,4317
States,Mississippi,2013,19,X,2.50143,X,X,X,X,X,X,393,42,15711
States,Missouri,2013,19,X,0.839965,X,X,X,X,X,X,57,22,6786
States,Montana,2013,19,X,0,X,X,X,X,X,X,0,6,2547
States,Nebraska,2013,19,X,2.20905,X,X,X,X,X,X,41,11,1856
States,Nevada,2013,19,X,0.960045,X,X,X,X,X,X,68,21,7083
States,New Hampshire,2013,19,X,0,X,X,X,X,X,X,0,23,3328
States,New Jersey,2013,19,X,1.45819,X,X,X,X,X,X,64,16,4389
States,New Mexico,2013,19,X,1.38347,X,X,X,X,X,X,117,26,8457
States,New York,2013,19,X,0.859476,X,X,X,X,X,X,100,177,11635
States,North Carolina,2013,19,X,0.217481,X,X,X,X,X,X,21,35,9656
States,North Dakota,2013,19,X,3.71041,X,X,X,X,X,X,41,10,1105
States,Ohio,2013,19,X,0.358543,X,X,X,X,X,X,32,36,8925
States,Oklahoma,2013,19,X,0.66335,X,X,X,X,X,X,16,15,2412
States,Oregon,2013,19,X,0.0809717,X,X,X,X,X,X,2,10,2470
States,Pennsylvania,2013,19,X,0.847587,X,X,X,X,X,X,111,45,13096
States,Rhode Island,2013,19,X,0.243467,X,X,X,X,X,X,15,20,6161
States,South Carolina,2013,19,X,0.222328,X,X,X,X,X,X,14,15,6297
States,South Dakota,2013,19,X,0.371058,X,X,X,X,X,X,16,18,4312
States,Tennessee,2013,19,X,0.205181,X,X,X,X,X,X,16,48,7798
States,Texas,2013,19,X,2.04946,X,X,X,X,X,X,702,51,34253
States,Utah,2013,19,X,1.51779,X,X,X,X,X,X,261,43,17196
States,Vermont,2013,19,X,1.75791,X,X,X,X,X,X,35,9,1991
States,Virginia,2013,19,X,1.06852,X,X,X,X,X,X,679,88,63546
States,Washington,2013,19,X,0.304169,X,X,X,X,X,X,17,12,5589
States,West Virginia,2013,19,X,0.239408,X,X,X,X,X,X,33,35,13784
States,Wisconsin,2013,19,X,0.163858,X,X,X,X,X,X,7,30,4272
States,Wyoming,2013,19,X,0.217037,X,X,X,X,X,X,8,19,3686
States,Virgin Islands,2013,19,X,0,X,X,X,X,X,X,0,1,387
States,New York City,2013,19,X,1.61222,X,X,X,X,X,X,1560,59,96761
States,Alabama,2013,20,X,0.597222,X,X,X,X,X,X,43,18,7200
States,Alaska,2013,20,X,1.13452,X,X,X,X,X,X,7,4,617
States,Arizona,2013,20,X,0.800176,X,X,X,X,X,X,109,24,13622
States,Arkansas,2013,20,X,0.214823,X,X,X,X,X,X,2,7,931
States,California,2013,20,X,1.69397,X,X,X,X,X,X,545,100,32173
States,Colorado,2013,20,X,0.47352,X,X,X,X,X,X,103,10,21752
States,Connecticut,2013,20,X,0.575264,X,X,X,X,X,X,6,12,1043
States,Delaware,2013,20,X,0,X,X,X,X,X,X,0,6,1614
States,District of Columbia,2013,20,X,4.96503,X,X,X,X,X,X,71,1,1430
States,Florida,2013,20,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2013,20,X,0.612261,X,X,X,X,X,X,158,34,25806
States,Hawaii,2013,20,X,3.79464,X,X,X,X,X,X,34,12,896
States,Idaho,2013,20,X,0.198282,X,X,X,X,X,X,6,7,3026
States,Illinois,2013,20,X,1.89015,X,X,X,X,X,X,647,79,34230
States,Indiana,2013,20,X,0.382653,X,X,X,X,X,X,30,38,7840
States,Iowa,2013,20,X,0.0870322,X,X,X,X,X,X,1,9,1149
States,Kansas,2013,20,X,0.209373,X,X,X,X,X,X,13,26,6209
States,Kentucky,2013,20,X,0.0624025,X,X,X,X,X,X,4,10,6410
States,Louisiana,2013,20,X,2.13555,X,X,X,X,X,X,714,53,33434
States,Maine,2013,20,X,0.437637,X,X,X,X,X,X,26,33,5941
States,Maryland,2013,20,X,2.28534,X,X,X,X,X,X,70,9,3063
States,Massachusetts,2013,20,X,0.783969,X,X,X,X,X,X,205,37,26149
States,Michigan,2013,20,X,1.11895,X,X,X,X,X,X,130,38,11618
States,Minnesota,2013,20,X,0.61263,X,X,X,X,X,X,26,12,4244
States,Mississippi,2013,20,X,2.45089,X,X,X,X,X,X,383,42,15627
States,Missouri,2013,20,X,0.52705,X,X,X,X,X,X,34,22,6451
States,Montana,2013,20,X,0.0412541,X,X,X,X,X,X,1,6,2424
States,Nebraska,2013,20,X,2.32681,X,X,X,X,X,X,44,11,1891
States,Nevada,2013,20,X,1.35322,X,X,X,X,X,X,88,19,6503
States,New Hampshire,2013,20,X,0.036914,X,X,X,X,X,X,1,19,2709
States,New Jersey,2013,20,X,1.80754,X,X,X,X,X,X,71,15,3928
States,New Mexico,2013,20,X,1.18413,X,X,X,X,X,X,100,26,8445
States,New York,2013,20,X,0.830614,X,X,X,X,X,X,84,175,10113
States,North Carolina,2013,20,X,0.876339,X,X,X,X,X,X,81,35,9243
States,North Dakota,2013,20,X,2.21811,X,X,X,X,X,X,24,9,1082
States,Ohio,2013,20,X,0.188147,X,X,X,X,X,X,16,36,8504
States,Oklahoma,2013,20,X,0.397702,X,X,X,X,X,X,9,14,2263
States,Oregon,2013,20,X,0.223547,X,X,X,X,X,X,6,10,2684
States,Pennsylvania,2013,20,X,0.738477,X,X,X,X,X,X,87,43,11781
States,Rhode Island,2013,20,X,0,X,X,X,X,X,X,0,20,5102
States,South Carolina,2013,20,X,0.184264,X,X,X,X,X,X,10,13,5427
States,South Dakota,2013,20,X,0.142959,X,X,X,X,X,X,6,18,4197
States,Tennessee,2013,20,X,0.140193,X,X,X,X,X,X,10,46,7133
States,Texas,2013,20,X,1.9264,X,X,X,X,X,X,680,50,35299
States,Utah,2013,20,X,1.42519,X,X,X,X,X,X,259,44,18173
States,Vermont,2013,20,X,1.88383,X,X,X,X,X,X,36,9,1911
States,Virginia,2013,20,X,0.953416,X,X,X,X,X,X,570,85,59785
States,Washington,2013,20,X,0.310843,X,X,X,X,X,X,17,12,5469
States,West Virginia,2013,20,X,0.274637,X,X,X,X,X,X,34,34,12380
States,Wisconsin,2013,20,X,0.159744,X,X,X,X,X,X,6,31,3756
States,Wyoming,2013,20,X,0.0289184,X,X,X,X,X,X,1,18,3458
States,Virgin Islands,2013,20,X,0.684932,X,X,X,X,X,X,3,1,438
States,New York City,2013,20,X,1.53328,X,X,X,X,X,X,1522,66,99264
States,Alabama,2013,21,X,0.803646,X,X,X,X,X,X,67,19,8337
States,Alaska,2013,21,X,0.600109,X,X,X,X,X,X,11,6,1833
States,Arizona,2013,21,X,0.668103,X,X,X,X,X,X,93,22,13920
States,Arkansas,2013,21,X,0.0858369,X,X,X,X,X,X,1,8,1165
States,California,2013,21,X,1.59179,X,X,X,X,X,X,495,96,31097
States,Colorado,2013,21,X,0.488355,X,X,X,X,X,X,104,11,21296
States,Connecticut,2013,21,X,0.55918,X,X,X,X,X,X,6,13,1073
States,Delaware,2013,21,X,0,X,X,X,X,X,X,0,1,247
States,District of Columbia,2013,21,X,5.93645,X,X,X,X,X,X,71,1,1196
States,Florida,2013,21,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2013,21,X,0.636416,X,X,X,X,X,X,154,34,24198
States,Hawaii,2013,21,X,1.51844,X,X,X,X,X,X,14,12,922
States,Idaho,2013,21,X,0.572597,X,X,X,X,X,X,14,6,2445
States,Illinois,2013,21,X,1.42293,X,X,X,X,X,X,526,76,36966
States,Indiana,2013,21,X,0.408297,X,X,X,X,X,X,25,31,6123
States,Iowa,2013,21,X,0,X,X,X,X,X,X,0,9,947
States,Kansas,2013,21,X,0.199452,X,X,X,X,X,X,8,21,4011
States,Kentucky,2013,21,X,0,X,X,X,X,X,X,0,7,4994
States,Louisiana,2013,21,X,1.90332,X,X,X,X,X,X,539,49,28319
States,Maine,2013,21,X,0.876168,X,X,X,X,X,X,45,30,5136
States,Maryland,2013,21,X,1.54024,X,X,X,X,X,X,40,9,2597
States,Massachusetts,2013,21,X,0.610074,X,X,X,X,X,X,152,33,24915
States,Michigan,2013,21,X,1.31349,X,X,X,X,X,X,150,39,11420
States,Minnesota,2013,21,X,0.687548,X,X,X,X,X,X,27,12,3927
States,Mississippi,2013,21,X,2.25472,X,X,X,X,X,X,350,41,15523
States,Missouri,2013,21,X,0.816168,X,X,X,X,X,X,42,21,5146
States,Montana,2013,21,X,0.110011,X,X,X,X,X,X,2,6,1818
States,Nebraska,2013,21,X,2.48705,X,X,X,X,X,X,48,11,1930
States,Nevada,2013,21,X,0.92672,X,X,X,X,X,X,54,16,5827
States,New Hampshire,2013,21,X,0.0394322,X,X,X,X,X,X,1,16,2536
States,New Jersey,2013,21,X,1.56784,X,X,X,X,X,X,55,15,3508
States,New Mexico,2013,21,X,1.59292,X,X,X,X,X,X,108,20,6780
States,New York,2013,21,X,0.678931,X,X,X,X,X,X,62,179,9132
States,North Carolina,2013,21,X,0.903974,X,X,X,X,X,X,53,25,5863
States,North Dakota,2013,21,X,2.28938,X,X,X,X,X,X,25,8,1092
States,Ohio,2013,21,X,0.325998,X,X,X,X,X,X,24,31,7362
States,Oklahoma,2013,21,X,0.322321,X,X,X,X,X,X,4,14,1241
States,Oregon,2013,21,X,0.230061,X,X,X,X,X,X,6,10,2608
States,Pennsylvania,2013,21,X,0.885559,X,X,X,X,X,X,91,42,10276
States,Rhode Island,2013,21,X,0,X,X,X,X,X,X,0,18,4639
States,South Carolina,2013,21,X,0.10014,X,X,X,X,X,X,5,11,4993
States,South Dakota,2013,21,X,0.0256937,X,X,X,X,X,X,1,18,3892
States,Tennessee,2013,21,X,0.0904977,X,X,X,X,X,X,7,50,7735
States,Texas,2013,21,X,1.72047,X,X,X,X,X,X,598,51,34758
States,Utah,2013,21,X,1.56193,X,X,X,X,X,X,255,42,16326
States,Vermont,2013,21,X,2.23011,X,X,X,X,X,X,44,8,1973
States,Virginia,2013,21,X,1.02018,X,X,X,X,X,X,585,79,57343
States,Washington,2013,21,X,0.247525,X,X,X,X,X,X,13,12,5252
States,West Virginia,2013,21,X,0.209784,X,X,X,X,X,X,22,31,10487
States,Wisconsin,2013,21,X,0.170882,X,X,X,X,X,X,5,29,2926
States,Wyoming,2013,21,X,0.0659631,X,X,X,X,X,X,2,18,3032
States,Virgin Islands,2013,21,X,0.22779,X,X,X,X,X,X,1,1,439
States,New York City,2013,21,X,1.47278,X,X,X,X,X,X,1392,55,94515
States,Alabama,2013,22,X,0.522759,X,X,X,X,X,X,41,19,7843
States,Alaska,2013,22,X,0.163399,X,X,X,X,X,X,3,6,1836
States,Arizona,2013,22,X,0.670314,X,X,X,X,X,X,87,24,12979
States,Arkansas,2013,22,X,0.088968,X,X,X,X,X,X,1,8,1124
States,California,2013,22,X,1.52385,X,X,X,X,X,X,390,98,25593
States,Colorado,2013,22,X,0.425671,X,X,X,X,X,X,78,11,18324
States,Connecticut,2013,22,X,0.465658,X,X,X,X,X,X,4,12,859
States,Delaware,2013,22,X,0,X,X,X,X,X,X,0,2,568
States,District of Columbia,2013,22,X,3.99628,X,X,X,X,X,X,43,1,1076
States,Florida,2013,22,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2013,22,X,0.522969,X,X,X,X,X,X,139,33,26579
States,Hawaii,2013,22,X,2.56696,X,X,X,X,X,X,23,12,896
States,Idaho,2013,22,X,0,X,X,X,X,X,X,0,4,1366
States,Illinois,2013,22,X,1.58659,X,X,X,X,X,X,531,77,33468
States,Indiana,2013,22,X,0.368664,X,X,X,X,X,X,20,31,5425
States,Iowa,2013,22,X,0,X,X,X,X,X,X,0,9,884
States,Kansas,2013,22,X,0.333248,X,X,X,X,X,X,13,21,3901
States,Kentucky,2013,22,X,0.0208725,X,X,X,X,X,X,1,6,4791
States,Louisiana,2013,22,X,1.68134,X,X,X,X,X,X,508,52,30214
States,Maine,2013,22,X,0.828609,X,X,X,X,X,X,38,31,4586
States,Maryland,2013,22,X,2.81875,X,X,X,X,X,X,86,10,3051
States,Massachusetts,2013,22,X,0.673816,X,X,X,X,X,X,142,31,21074
States,Michigan,2013,22,X,1.74044,X,X,X,X,X,X,162,39,9308
States,Minnesota,2013,22,X,0.567503,X,X,X,X,X,X,19,12,3348
States,Mississippi,2013,22,X,2.20735,X,X,X,X,X,X,343,41,15539
States,Missouri,2013,22,X,0.743633,X,X,X,X,X,X,40,21,5379
States,Montana,2013,22,X,0,X,X,X,X,X,X,0,6,1586
States,Nebraska,2013,22,X,2.81955,X,X,X,X,X,X,30,10,1064
States,Nevada,2013,22,X,1.04712,X,X,X,X,X,X,62,19,5921
States,New Hampshire,2013,22,X,0,X,X,X,X,X,X,0,17,2344
States,New Jersey,2013,22,X,1.52316,X,X,X,X,X,X,49,15,3217
States,New Mexico,2013,22,X,0.788644,X,X,X,X,X,X,40,14,5072
States,New York,2013,22,X,1.19891,X,X,X,X,X,X,88,178,7340
States,North Carolina,2013,22,X,0.107735,X,X,X,X,X,X,5,24,4641
States,North Dakota,2013,22,X,2.23518,X,X,X,X,X,X,23,8,1029
States,Ohio,2013,22,X,0.527929,X,X,X,X,X,X,31,28,5872
States,Oklahoma,2013,22,X,0,X,X,X,X,X,X,0,16,2438
States,Oregon,2013,22,X,0.137049,X,X,X,X,X,X,3,10,2189
States,Pennsylvania,2013,22,X,0.960036,X,X,X,X,X,X,86,42,8958
States,Rhode Island,2013,22,X,0,X,X,X,X,X,X,0,18,3459
States,South Carolina,2013,22,X,0.389579,X,X,X,X,X,X,16,11,4107
States,South Dakota,2013,22,X,0.0879765,X,X,X,X,X,X,3,17,3410
States,Tennessee,2013,22,X,0.0904568,X,X,X,X,X,X,6,48,6633
States,Texas,2013,22,X,1.9246,X,X,X,X,X,X,585,51,30396
States,Utah,2013,22,X,1.73724,X,X,X,X,X,X,288,43,16578
States,Vermont,2013,22,X,1.95599,X,X,X,X,X,X,32,7,1636
States,Virginia,2013,22,X,0.982714,X,X,X,X,X,X,585,76,59529
States,Washington,2013,22,X,0.410023,X,X,X,X,X,X,18,12,4390
States,West Virginia,2013,22,X,0.185914,X,X,X,X,X,X,17,30,9144
States,Wisconsin,2013,22,X,0.428367,X,X,X,X,X,X,9,28,2101
States,Wyoming,2013,22,X,0.281492,X,X,X,X,X,X,8,18,2842
States,Virgin Islands,2013,22,X,0,X,X,X,X,X,X,0,1,452
States,New York City,2013,22,X,1.47378,X,X,X,X,X,X,1343,62,91126
States,Alabama,2013,23,X,0.382433,X,X,X,X,X,X,31,18,8106
States,Alaska,2013,23,X,0.176991,X,X,X,X,X,X,3,6,1695
States,Arizona,2013,23,X,0.717252,X,X,X,X,X,X,95,23,13245
States,Arkansas,2013,23,X,0,X,X,X,X,X,X,0,7,1140
States,California,2013,23,X,1.54648,X,X,X,X,X,X,454,98,29357
States,Colorado,2013,23,X,0.365385,X,X,X,X,X,X,76,11,20800
States,Connecticut,2013,23,X,0,X,X,X,X,X,X,0,3,67
States,Delaware,2013,23,X,0,X,X,X,X,X,X,0,1,246
States,District of Columbia,2013,23,X,5.26742,X,X,X,X,X,X,65,1,1234
States,Florida,2013,23,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2013,23,X,0.388242,X,X,X,X,X,X,98,32,25242
States,Hawaii,2013,23,X,2.24949,X,X,X,X,X,X,22,12,978
States,Idaho,2013,23,X,0.0607165,X,X,X,X,X,X,1,4,1647
States,Illinois,2013,23,X,1.57555,X,X,X,X,X,X,585,76,37130
States,Indiana,2013,23,X,0.386847,X,X,X,X,X,X,22,27,5687
States,Iowa,2013,23,X,0,X,X,X,X,X,X,0,9,1086
